id,source,reason,text
92ec0477-f218-4d33-aa54-69d3011b965c,play_store,too_short,very gud serviece
092344b0-734b-4a5c-b6a5-d50f22826f56,play_store,too_short,great
05f95139-adc3-43b6-815a-3e01bb49a2ca,play_store,too_short,👍
27152ccf-76ff-4b2f-8698-2796e77be6f9,play_store,too_short,I love
4ff5ed03-28da-48f2-93cd-e45347a5d0a3,play_store,too_short,good
b9e4e87a-3bec-4be4-9cce-734ea6e08f21,play_store,delivery_rant_no_category,"The delivery experience was very disappointing, I had to cancel my order because the delivery partner did not have enough change , this was very disappointing"
a2d784be-9d70-4124-ade1-17ae100e7c4c,play_store,too_short,🌹🌹🌹
739a27e0-59a7-48fe-95a0-50ab246329b7,play_store,too_short,very good 😊 app
3674584c-4c47-4009-a0c3-b3f6b9e2a323,play_store,too_short,👍
ef543aeb-ea04-4bdc-8203-ec8b0a38cb7f,play_store,too_short,delivery very fast
b44b424d-1bcd-4a8b-aeae-5b307984a950,play_store,too_short,excellent
44747512-b49b-4cbf-8fdc-84a162e79620,play_store,too_short,Good
7fe92f37-74d2-4a0d-8b12-af01e9f125b5,play_store,too_short,good service
4550b93a-0551-4016-8a09-92b788cc050b,play_store,too_short,excellent
ae833e43-54ca-4eb3-9e51-9df1e0f3522f,play_store,too_short,great
3666b4d0-be26-4d8d-a698-5bd0febf696d,play_store,too_short,nice
a1501f96-4e20-420a-9994-a4c7f1b4616f,play_store,too_short,nice
aad31854-2e8c-495e-9675-6fb4a056b936,play_store,too_short,good!!
f0336d46-9045-4d98-a0d8-574913cf31b9,play_store,too_short,not gud
cb6884ce-c3ac-4850-9c69-906f254a5525,play_store,too_short,nice 👍
0202bbd5-3201-44a4-ab21-4b543a801b32,play_store,too_short,Good
ab1ae954-6f5e-4ec8-829e-7f413a54f6cd,play_store,too_short,best
c454c549-9f6f-4cca-bb93-c48ee350a714,play_store,too_short,nice
9dfe97d2-76b6-4f36-be5a-86b60b4c920e,play_store,too_short,good work
6b8b6501-d4dc-4340-b4ec-c23a638b30ca,play_store,too_short,good
7fae8cc8-efa8-4f87-9ce4-9279e399e944,play_store,too_short,very Fast
2ac5d18f-9b6e-4eed-b46b-dc35812884e1,play_store,too_short,Happy
47fbc5b8-b1a5-4c78-824f-97d20fd7daa2,play_store,too_short,super
7310a6f6-2557-44b0-ab2d-d765b2194d5e,play_store,too_short,best app
ee0f888d-1dc5-46bb-b6fd-e7d524664249,play_store,too_short,Best person
f7d944ad-dc3c-41d2-96a9-81eca8bc73e5,play_store,too_short,nice
a2d8961f-81fe-48c7-8df4-f23c6c0e60b0,play_store,too_short,yes its nice
22078aa8-b353-426c-b5b1-3eb4a39c066b,play_store,too_short,good
8a543e19-c81d-4b4c-b784-5c6e32a4a7c9,play_store,too_short,good
f6bc88aa-e071-485e-9ebb-55e1b67461a4,play_store,too_short,excellent
72f508bc-17ed-4790-835c-d8041b2d84b4,play_store,too_short,superb 🥳🙏
f34ea34e-fcaf-4909-a1ee-3d6f778c1b59,play_store,too_short,good 👍😊
6faf0134-3cc8-4af1-81c2-e0e59ca26310,play_store,too_short,good service.
464a9e39-426a-4b62-aa19-e5330cfe158a,play_store,too_short,nice
61731bdb-aa43-4d71-af80-0d8a4c3fd01f,play_store,too_short,good
ab73ba8f-08b8-4483-b7c6-63324caaa331,play_store,too_short,good
e0294791-3c67-417d-aed7-be4e2ce67d7d,play_store,too_short,very nice
c00427dd-8287-4ad0-835d-34b37d92c7d6,play_store,too_short,very good
993580f4-8c9c-46d1-8d8a-e43631866b85,play_store,too_short,good
77ab4de5-968c-4631-8bf6-ab406a593786,play_store,too_short,very good
f6775670-d4fa-4343-8dc0-58549189bcc9,play_store,too_short,the service is good
0ac9215d-437d-4f3d-97a8-5ccedb90657d,play_store,too_short,good
ffbadd4e-5cfd-42a3-bfcf-c06ac2fcd947,play_store,too_short,price high
06c10e8b-21d9-4267-9012-2c1f62ef09f1,play_store,too_short,amezing
96cfc9ed-07bb-412b-8b48-208654970b93,play_store,too_short,nice
206b1aeb-821a-4afc-a577-820b0ace16df,play_store,too_short,very nice app
a75ab62a-8e34-4f0a-b002-31249f1a5ef6,play_store,too_short,good job 👌
419b4132-4174-45ee-a3b7-7329630f804a,play_store,too_short,best delivery app
6093ec15-479f-46e2-8914-5b4a57864233,play_store,too_short,fast n good service
78b856c4-d5d2-4a13-aa99-ab27ab05ee81,play_store,too_short,best
712fe3a6-fcbd-430a-9cf7-1d0a95cb0b98,play_store,too_short,great service
2714a008-f3f8-4824-b1e8-1cbdeffc82b0,play_store,too_short,Aathu
cedd9f60-7222-4f1c-bf77-d083e1bd8a2d,play_store,too_short,fastest delivery
2dbdd034-18f4-4bbf-90dd-5a79b990179a,play_store,too_short,"disgusts,"
dfb30775-e057-4a18-860d-2fc935e5f8ac,play_store,too_short,nice
ef18357b-a5b5-4d71-ab54-054121851a9f,play_store,too_short,amazing
b19f2bd6-5015-4da2-a4d7-028ece5d8126,play_store,too_short,order is to late
91c71594-2910-487b-9e19-9b06b45418df,play_store,too_short,good
283a04de-eea4-42f2-bf77-471b5ac06b5a,play_store,too_short,great job
d933d14d-0002-4cc3-b079-753acd75f729,play_store,too_short,nice app
74a6b3d0-d199-42da-b594-b81da466e7fa,play_store,too_short,so fasttttttttttt
597ff788-df44-4087-888e-c83aa10d81ba,play_store,too_short,outstanding
65cf894d-45b0-44da-b6f8-f1ab7e074e29,play_store,too_short,nice 👍
91da01e5-7279-4b1a-a685-bdae15feeb21,play_store,too_short,Excellent services
b6c9c630-37d3-4251-baa8-959aa6fbcba5,play_store,too_short,good
as_14308883899,app_store,too_short,Good
5da06658-feb0-440b-b440-e4191f51cb32,play_store,too_short,goog
022be940-12d0-400e-b5ac-231bff8ac974,play_store,too_short,👍😇🫡
c6fa4193-a836-43e3-aecd-4509f7726b04,play_store,too_short,okay
23dc4960-4ad8-48de-920e-ec210b0ae853,play_store,too_short,saandar
03b4918b-f4db-4aca-ab9b-ea7128bf1f7f,play_store,too_short,Good app
1b511603-1dc5-4cb7-a00d-38b4cb1c2162,play_store,too_short,Awesome service
9b8e81dc-29d5-4d89-8612-5d3c57a9bc1e,play_store,too_short,best
2b2eadbb-740f-4d1f-bed3-1beaa77cf42e,play_store,too_short,very good 👍
5cfc2076-38fa-4daa-8a73-57af044f744f,play_store,too_short,good👍
10bb2930-1bf8-4e9b-a6ea-7b206ec17989,play_store,too_short,good
560e8e35-a935-4fbf-9f2e-28ce187892fc,play_store,too_short,good service
74036b9d-8565-4694-9ce1-060190061b80,play_store,too_short,Good 👍
70fe3053-aa39-4ed0-8e91-7a8efe9a1510,play_store,too_short,best
bf9b17df-3cb8-4d2c-b0ce-0ddd98455631,play_store,too_short,past
e14daa46-6976-405a-9158-5098e1f7b73a,play_store,too_short,good 👍
096537a6-4ae2-48c2-89b4-f17f8b8dd163,play_store,too_short,nice job
dbce02ff-7543-437c-a400-b2527bb0597a,play_store,too_short,☺️☺️
eb220e9a-7095-44db-acdd-f748f0ed5dcd,play_store,too_short,Chonsouh
dac3fdd2-9dd3-49d5-b4df-a013a23523ad,play_store,too_short,👍
32aeed7c-488c-4bc9-b646-5dbdd5507c6d,play_store,too_short,good
5de400f9-2bfb-404d-a8f0-a0d8a67b38a4,play_store,too_short,great service
3f2d385a-2026-46a1-ba82-c47aebf03bdd,play_store,too_short,good 👍
f17f8614-60a0-402b-8fea-437c42a07463,play_store,too_short,NICE APP
aeb47eea-d424-47aa-92ed-9c63172c3993,play_store,too_short,👍
51a6c371-73ce-4b9c-bc70-07584d3bedf1,play_store,too_short,Sujit Yadavvv
338ede36-6de7-4567-a7ce-0bb02ca61a3d,play_store,too_short,best
0573749b-029f-4dea-9e64-803994050c0b,play_store,too_short,Good service 👍 👌
01c81a0b-a4d1-4373-8d7e-a9205cf47262,play_store,too_short,good
5493b6a5-89df-4107-898d-dea08da8489e,play_store,too_short,good 👍🏻
c8cabc15-d358-4716-b0d2-365e134f07e7,play_store,too_short,good
3108da8a-5097-4d70-8691-0cfd55a2446c,play_store,too_short,very nice
cf754bce-7b07-4f72-868e-93682a14ca39,play_store,too_short,very untrustable
6184c186-364e-4e9b-8b99-a2088e8c504e,play_store,too_short,good
6564e8eb-4639-4376-9f71-ec13a1c2407c,play_store,too_short,Nice
cf6653eb-6e0c-455d-863e-d2bfd727fd57,play_store,too_short,nice
e4c9d033-48e7-488f-b59d-92c08aaed826,play_store,too_short,super app
580cf8d2-a9a2-4efe-acb7-b1d686c70b37,play_store,too_short,mast aap
as_14308974056,app_store,too_short,Good
338004f6-db7f-4cb8-92cf-750d2756f59e,play_store,too_short,Good
083a4068-8def-4bf1-9191-60d6b77b3392,play_store,too_short,good
182e8dc5-707d-44d8-9da7-522dcc64d84f,play_store,too_short,good
8a762429-f768-414f-8fe5-6a089da14ede,play_store,too_short,Nice 👍
00c87bd3-21ee-48cd-88bd-3433b2669825,play_store,too_short,good😊 day
e92d83f6-3687-45a0-bbfe-81a177749f64,play_store,too_short,satisfying work
c7e055eb-0370-4856-8096-e7fb826c912c,play_store,too_short,Parav Sahota
7e17b520-5015-4335-87c6-202de8db44cc,play_store,too_short,good 👍
29b22869-a90b-4bcb-bb75-24fc259a45f2,play_store,too_short,good Service 👍
9d704224-8d11-49da-b18e-395ddf5cc25f,play_store,too_short,very good sarvice
b489f896-ec5a-4456-85e5-6bbba801aba7,play_store,too_short,extent
fe633849-2e80-40c3-b4f6-7bf2336b152f,play_store,delivery_rant_no_category,blinkit money not working
f4206c16-1aca-4b3d-a631-5c631cf8b4cc,play_store,too_short,this app is great 👍
ba28c3f9-476e-4352-8ab1-356ceedae2c3,play_store,too_short,good 😊
4bbdeec8-a77e-406c-9869-be5e5775260d,play_store,too_short,not happt
8eb53f5f-6195-4ae2-ad23-ae7a9534d798,play_store,too_short,wow
58563523-2c85-46aa-ad4b-7b2b6252b689,play_store,too_short,variety offer
abbcb046-7934-4165-a075-c76d0614d76e,play_store,too_short,super
ef1ff9a6-3017-4bb7-b816-b8fda2585d14,play_store,too_short,okkkkkkkk
8afc8f2b-5cef-49cb-9186-ade5e423c846,play_store,too_short,good
5b9a5fef-0dc0-4cba-ba01-1ef15ee5663e,play_store,too_short,Good
58b28bbb-9823-45ea-9e04-4c7f5c9d6620,play_store,too_short,greetings 🙏 🙏 🙏 🙏
b5b1913b-c042-43b4-8638-c55353391d92,play_store,too_short,superb
a96d3c9d-2186-4749-bcd7-0fb67de7cd02,play_store,too_short,good
06d4c3d7-53c6-4157-b45b-5b8bab2af75a,play_store,too_short,Good
61e3a0f6-3679-497f-99bf-f0288c623517,play_store,too_short,good app
ee339399-5c4f-4269-8468-8f83452a40d9,play_store,too_short,good
39e13102-e506-4613-8b8e-5b2a0c4d90b7,play_store,too_short,good service thank
35221686-6748-461e-9591-0212db54dedc,play_store,too_short,good
781bda28-5484-4e4f-a523-0d53d642bcd5,play_store,too_short,good 👍
17f9269b-3f14-4934-ae87-61281f723c5b,play_store,too_short,nic
96320c10-604e-412a-9bf1-10cbf59cbd28,play_store,too_short,okay
1f8d8cd1-ecf7-4d6b-afbf-de5238396f1c,play_store,too_short,good service
c63e3271-5655-4e04-a0a4-5f11e85acf4b,play_store,too_short,nice
a5f4cd96-20b0-4bbe-9b66-8b1d7f85a006,play_store,too_short,good
fc2d0746-6f84-4603-bf48-77a97d80bb21,play_store,too_short,quick service
20063f80-42c1-49f0-96ea-9f97723d4f03,play_store,too_short,good service
af6ed497-42dc-4e9f-a11d-a5b91ae5d094,play_store,too_short,this is good 😊
75d1d07b-60aa-4233-a5ce-e1b41fa426e8,play_store,too_short,ambulance thxx
c9c59dab-6ecc-4c7a-bd37-471e1f94214f,play_store,too_short,good
1df12bf2-523f-4d8d-836c-7d9d06efbb16,play_store,too_short,good
38801477-ab7c-4567-bf8e-2a059fb8dd78,play_store,delivery_rant_no_category,last to me delivery boy attitude was too uncomfortable where I can not picked the order and complaint but getting any result it's not good working attitude result
6a0c0a0b-d163-4ed9-adb5-038e644d0a2c,play_store,too_short,good
f6f7a730-2112-4dd9-82c9-033da027356d,play_store,too_short,nice job 😘🥰
c3d96ea8-3694-49b2-9166-f206bf303687,play_store,duplicate,not on time Delivery
90e9aa3e-41a9-4f96-8733-9c311881b23c,play_store,too_short,good
c447e4c0-3b5f-4d46-8f9d-43a066b96f64,play_store,too_short,good
79c6067a-c2c8-4f5c-871d-3460561e8fe6,play_store,too_short,besttt
ff7d8ed1-b849-48e2-83c8-0b837f9faf23,play_store,too_short,nice
64e16e52-4ac0-4142-9cf6-0bcf0ae1ed45,play_store,too_short,the app is too good
26bf1db3-b111-44c8-adef-d26d7d7f9ec2,play_store,too_short,great convenience
b9316660-c281-4580-b268-9791acc11f99,play_store,too_short,Nice
2a7a9a3f-667a-4011-9c13-f860e853a6ef,play_store,too_short,good
1ebfbe85-5edf-4c2d-8d36-c48c54fa08c7,play_store,too_short,good
as_14309071526,app_store,too_short,Nice service
af7c8bcd-0288-4f7d-9f36-61a0f8068acf,play_store,too_short,com fast
e5e531eb-01a0-4fbb-a530-37cf798cc843,play_store,too_short,superb service
88200e77-ea62-42df-9ae4-5b1e7b6b376a,play_store,too_short,good
43117d4e-0ea3-4285-96c0-d91b0c7b7b5c,play_store,too_short,good
3f4cdd22-ed46-449b-bee5-e339ac409103,play_store,too_short,good
18ec730c-1eb6-4777-9bdb-a12aaf940bb2,play_store,too_short,thank you 👍
0e85c855-b1a5-4b2e-be48-14d4c25bbea2,play_store,too_short,nice sarvice 😍😘😚
646041fc-16d4-48a4-ab2a-78f795700859,play_store,too_short,fast
cae0911a-1312-480e-b59f-3c0213d18313,play_store,too_short,pethetic
ac681daf-bc50-4fd2-9f77-104eb84a6e87,play_store,too_short,mast hai
070a6296-4dba-4678-813d-692652177698,play_store,too_short,impressive
344ee4a6-600b-4d84-bc1c-61257e719a78,play_store,too_short,fake apk
02791cbd-8556-4c3c-98ef-9db3a38f839a,play_store,too_short,it's addictive
9e2f0d6b-114d-437f-876c-72c3b15d8315,play_store,too_short,nice
21cec4d8-ba84-4f56-a49c-f734a20d12fa,play_store,too_short,good 👍
dd3c8c30-72e9-498e-a9b0-40ef10cc26ee,play_store,too_short,very good
132e0b01-3658-481c-885e-20172cd8f257,play_store,too_short,faltu app
be130b8c-5713-429d-b785-212ea98a1e90,play_store,too_short,Good
795190ae-68f5-4c65-9009-923cb01e9652,play_store,too_short,very good
b09887de-1392-4253-9275-813c945096e5,play_store,too_short,best app 👌
ed037052-a5be-41a4-897c-747f9f06b60e,play_store,too_short,super app
832c7959-9449-4b7d-aac7-8c2397facfb4,play_store,too_short,not good
3480e53c-fb35-49fd-9351-3283d05fb6c5,play_store,too_short,♥️
a66478f5-5b59-4e05-9343-53fb2a35dc17,play_store,too_short,okay
6ec2a5b8-0c18-419f-b631-9b9e02c9a416,play_store,too_short,cool
a0f26a45-203a-469f-b3f8-f892bf21d8f5,play_store,too_short,jzidm
d5055d52-be50-48cc-ae2b-a5bb68047ba0,play_store,too_short,🤟🥰
8d5f1ef0-ce27-4ab0-8f9b-0db3a8d3b782,play_store,too_short,nice
44d9c424-e801-4184-84db-46498b8ffe89,play_store,too_short,Very good
7de38fa4-9afc-45db-87d8-837a428c482f,play_store,too_short,nice app
d441bb21-057a-4e98-b2d5-63cef080badb,play_store,too_short,good aap
f38cd8d5-7d08-4778-8894-0e13da48e694,play_store,too_short,good
8bd953dc-5bd2-4555-83b6-212f2eddc821,play_store,too_short,fast delivery 🙃
06c789ba-f905-4960-9592-3da8e7b50bec,play_store,delivery_rant_no_category,worst app no cancel option and adding extra charges 🤬
fea74038-2a68-4dfb-937b-c08cedc328c3,play_store,too_short,fast dilivery
56581bd1-8889-4f0b-9a2b-8a37b4c76018,play_store,too_short,good
d8bb30ad-baaa-41dc-aa48-5b459edec2f9,play_store,too_short,good 😊 service
8bdf2260-1d90-4dbc-9f6a-45154b9f8da2,play_store,too_short,had grey experience
4d574410-2934-4deb-b477-c6cd83de6384,play_store,too_short,ok
62733efa-35e7-4563-a619-213e144eef2f,play_store,too_short,very late service
c5980b37-9eca-4da5-a8b0-5e77a6f04498,play_store,too_short,love it
2bdb916c-1b84-414b-a13c-01431131cff4,play_store,too_short,very poor
e4ca3eac-bc9d-4c5a-8769-db42f509eb28,play_store,too_short,nice
2e26749e-5106-4735-bfe7-a589d77a0e5b,play_store,too_short,good
7e73a8ac-a067-40ac-9667-967b4c80b850,play_store,too_short,awesome
05295ea0-aff7-4325-8884-3fa4b17fa0e0,play_store,too_short,very good
as_14309237777,app_store,too_short,And product quality
78dfa816-6d09-4480-b156-8ee1abde0a9b,play_store,too_short,it's dam good
52499c31-4f68-4da0-b0de-8fd3e3ddbafb,play_store,too_short,Good response
e152e3b1-9fab-4e3f-ab82-d63715f8c0c4,play_store,too_short,amazing👍😍
3c141aa4-d297-4e24-a378-0f8d5bf92353,play_store,too_short,👎👎👎👎👎 Zomato
9ea35c25-98db-4442-b7d8-9665e530de18,play_store,too_short,nice
7c4165e9-f114-4118-9db2-e866ec73f625,play_store,too_short,very nice
dcfb4a15-c0da-4d03-8f2f-0b2164299637,play_store,too_short,Awesome 👍
as_14309296535,app_store,too_short,Excellent
f3de10e3-bfe4-41b2-a6c8-9a79fb0e6d24,play_store,too_short,verry good app
bcc9a10c-994e-4d64-bebc-6d3afe0e24e2,play_store,too_short,nice
5d487f3b-0c96-478c-95fd-7351c5540bbe,play_store,too_short,good 👍
aaf08e53-405f-40e4-9225-d1f0172ab442,play_store,too_short,best
70f9a93a-3d38-4c7d-bae2-c28437c01cb3,play_store,too_short,good
ef6ab624-f5b3-4e60-805a-c0d7055789f9,play_store,too_short,good
ec1f2766-64eb-4106-8e55-d3c744ebe955,play_store,too_short,good service.
0ceeecbb-1d29-4ad7-b672-fcac0e5d25a8,play_store,too_short,good app
31ba9a3c-b668-4e2c-81b0-0de467e09e84,play_store,too_short,best performance
e5067aef-f2c1-4413-aae8-35330f7d0930,play_store,too_short,good
4ed535ef-cee1-4ba7-a69e-19284c22c892,play_store,too_short,gud 👍
165dc4c0-7a49-4230-9cdb-0f024bc3fbb4,play_store,too_short,Nice
acadbc66-8073-495c-a425-de91a141d03f,play_store,too_short,fast service
02d4a8cc-377d-433c-955e-e4311f385b8a,play_store,too_short,nice 👍😊
417e2430-e27c-488a-8612-584658338de6,play_store,too_short,bad service
6ab21dce-f158-4cc2-9223-78255e86fb6f,play_store,too_short,so
as_14309502416,app_store,too_short,No case on delivery
90563fe2-b60a-4de4-a886-ac0e2c242c45,play_store,too_short,nice 🙂
as_14309537887,app_store,too_short,Bad
c64885cd-57a8-4e23-8f5a-ac8503afa437,play_store,too_short,good aaa yrr
as_14309636933,app_store,too_short,Fast as lightning
1034b988-7e5d-4eac-8801-9e40985ff00e,play_store,too_short,good service
as_14309874508,app_store,too_short,Good
133f27ab-34e7-419e-99f9-e83f5ff4b201,play_store,too_short,mast
e2e7754e-9aa4-424c-bc37-3fb20f31ac95,play_store,too_short,Best friend
as_14309988445,app_store,too_short,Fast delivery
as_14309999386,app_store,too_short,Great
a5c85a6f-9bc5-4a41-a405-843f1e365846,play_store,too_short,nice 👍
c155f941-657c-40af-9a4d-74ea6286c990,play_store,too_short,Better
a0af9cde-d3cf-43fd-90d8-49751b87d141,play_store,too_short,Excellent
1fa51c1d-4b40-4e91-8a39-531caddd283a,play_store,too_short,બેસ્ટ ડિસ્કાઉન્ટ
cf7216bf-3f60-4828-b0a5-68e59806b55d,play_store,duplicate,best last minute app
3b4b6c9b-8b95-4ca5-b0ef-a1742da85e57,play_store,too_short,good
2a5eb01a-cf00-4684-b774-cab62221dfa9,play_store,too_short,very nice
7ebd3bc2-9bcb-496d-8f3b-94adf07f6345,play_store,too_short,thank
f72c9ac5-8cca-407c-b037-b9ccf00214dc,play_store,too_short,cigrate fliper
4a7ab6e6-9d08-486b-ae99-65124ae3ef58,play_store,too_short,great
ed5e5ffa-04ec-402d-8494-e08cd623b7b0,play_store,too_short,good
cab43388-1878-420b-8226-c974ea05b778,play_store,too_short,good
ed14199a-747b-4ba2-92f2-42bc8f13f226,play_store,too_short,good
e1a0a0a4-197a-44b9-8b24-879862810965,play_store,too_short,good
4e22da44-aed5-4229-bdcf-98209c71ff56,play_store,too_short,fast delivery
3f96a4ff-8aed-4783-8244-7952cdd44966,play_store,too_short,good 👍🏻😊
601cdfe8-9279-4299-8776-e72b3f7fe14a,play_store,too_short,"Nice,a big thanks 👍"
8c4eedd7-9059-4c7b-b70c-e1e7f0fef7d7,play_store,too_short,good
c8c0127d-1589-44af-884e-0f383f1cc10b,play_store,too_short,Good
ab5a1fe8-509c-4e80-bb4f-21955130fdc6,play_store,too_short,good
89bd3802-85b1-4d4e-a41c-4fc09bceb2f3,play_store,too_short,good sarvis
e362b037-b759-4e24-a5bb-bfcb08a9ee6a,play_store,too_short,nice
a2a00aa8-03ed-447d-b420-9f7b5392f8b0,play_store,too_short,mqst app h re
f7f56ae7-42e2-4103-b139-a3cb59e6fcd5,play_store,too_short,👍🏻👍🏻😊😊
39f64756-61f3-4768-bc16-8b3ce167be03,play_store,too_short,Very good
6ca14c3d-42e9-4f05-bd97-f23be9e1e643,play_store,too_short,very nice service
de9e71bf-929c-40e1-9c6d-2142abd91f76,play_store,too_short,good
cb8d0a69-3f21-4906-ac61-f1b262cb79df,play_store,too_short,ok
as_14310461952,app_store,duplicate,Very fast delivery 😊
90dd3baa-fe87-4adb-8f42-7afa3646a1c3,play_store,too_short,good sirvis
0f58e7f1-76dc-4e65-867f-b7a7d983be31,play_store,too_short,good
c6e11ccf-2865-4e7a-952a-2ac981d91fcf,play_store,too_short,very useful app 😍
1ea3de26-fed0-4a0f-8283-98d3ffa2c03a,play_store,too_short,good so far.
1cfb9114-4849-4089-a0e6-feaeae0e9674,play_store,delivery_rant_no_category,The customer care agent bot of blinkit is dumb and there is no option to talk to human to get your issue resolved
2d44696b-dcc3-4fe6-a23e-8afc810ef0b9,play_store,too_short,nice
24bf786c-5901-48f8-9177-e048b066c632,play_store,too_short,Bahut Accha App h
4264ae81-e0ff-451f-b515-5045de07cd97,play_store,too_short,too much greedy
2dccc1d5-5a94-46ae-a5b7-a30cc93cd3a6,play_store,too_short,🥲🥲🥲
b1bd87ae-9d09-45d8-adac-4c6b74065729,play_store,too_short,good
ee982094-7951-45fc-af97-0d05000cbd42,play_store,too_short,it's amazing app
e13a7bbf-5eb0-4029-b2b1-1c17be00d788,play_store,too_short,good
869db0f7-6518-4bc4-aa25-6e91a05096f0,play_store,too_short,very helpful
7d45dbf3-e141-4429-8b1b-3128552473b8,play_store,too_short,excellent
a5af1a78-57a3-40bf-9e23-817df3de149d,play_store,too_short,good service 👍
52593cc8-b83e-4bb1-914a-142fd8a13a5a,play_store,too_short,Good
60d33c4e-59f4-4076-93b5-3c1a158a6004,play_store,too_short,good
7ed288b4-3ea8-4260-87dd-65fa3fea540e,play_store,too_short,ಪರವಾಗಿಲ್ಲ
bebd1f17-76ef-4684-8d85-0b5b2cf57a78,play_store,too_short,good service 😃👍
670574b4-7248-4d27-9444-df477326746f,play_store,too_short,❤️
d8addbfc-08c1-4b66-8e16-c3375ec3054e,play_store,too_short,it is so good app
04d7662d-3eea-4da3-954c-4dff864fc536,play_store,too_short,Exceptional
d7db0c62-8bf5-44ac-a939-05b377853f6b,play_store,too_short,good
as_14310631811,app_store,too_short,Awesome
c926dc3e-47b8-4ddd-810f-044fed4d8050,play_store,too_short,very poor
1df83982-fe51-43b8-8f3b-2239c5f55ad1,play_store,too_short,good service
f148e445-de17-40dc-a376-87169d60ab61,play_store,too_short,nice work
97115f2c-481f-4d1d-a735-820dac15a555,play_store,too_short,good
76029103-cc7c-4917-bd5e-b42f811bd3e7,play_store,too_short,very good
b22136bd-8284-49fa-9ec3-002e01e97498,play_store,too_short,thans
b33feabd-3590-4d4b-8fcd-21dfcd61ab79,play_store,too_short,good service
da6c61be-9620-4877-850d-6623f8fdd034,play_store,too_short,good
b1f2aae1-95f4-4cff-9891-a3c5381f9d00,play_store,too_short,best
ebfdc0fc-3857-44d7-83b9-150a74eca763,play_store,too_short,superb quality
9b1e5465-1ed8-4b3e-a166-6a03e4cc5b07,play_store,too_short,best
b1ce2846-69dd-4f42-85c2-18a722be4d01,play_store,too_short,good 😊
4cb68a46-aba2-4c90-81e8-10d9c7c6f95a,play_store,too_short,nice
cc33f51b-c3e3-47c8-a67a-ab44cd2b6f0e,play_store,too_short,good
e668c260-aed4-4a21-b06c-3de4c7956166,play_store,too_short,good
4343569c-b2ba-49fe-b12c-097e3281b7a3,play_store,too_short,all fine
1c9062fc-7345-4a56-872c-d90969d8ba8b,play_store,too_short,best
2959c1b8-a8e9-4d60-b3e9-c7bc7a86589d,play_store,too_short,nice
46ba78e1-a64a-4e52-b19a-f47a0f873923,play_store,too_short,👍
49f13b09-8e48-4c5c-8fc8-e9c52ae31f31,play_store,too_short,good service
aaf822a1-370a-4fe3-92c8-7fe2de0f630a,play_store,too_short,easy to order
730f0253-cdbb-4a65-8545-eeb3e5838b56,play_store,too_short,Excellent
83f6e3cc-1b3e-4da0-abdc-ac8f12169bba,play_store,too_short,☺️☺️
44ea03bb-0d31-422c-a9be-dd473aacb20d,play_store,too_short,good service 👍
1abd5f11-ccae-4495-9b6f-a78a6a5dfbe9,play_store,too_short,good
03a40a0e-cd0f-4d36-84cd-6948b4a035ae,play_store,too_short,Good💯
b54f3c71-5390-44b7-bd03-8d4c18230340,play_store,too_short,good service
0b563d6b-dab1-4700-ab37-d19972c17967,play_store,too_short,EXCELLENT SERVICE
6f4bf06f-927b-4c5a-97f3-a2b59c15f6dd,play_store,too_short,super
5638161b-e9a3-42d5-9cb1-3d531adc7638,play_store,too_short,nice
95a6ccce-a442-42ad-8286-a2c43f636019,play_store,too_short,like it
edb0d155-7cc3-496b-9c60-9c936850204f,play_store,too_short,good 👍
1cbdd8fa-5989-4a90-a366-df48fa3b8a54,play_store,too_short,very good
bade3436-f570-4508-b831-ed18b533a188,play_store,too_short,It's easy
fdb33b13-bc54-4660-a7e5-13c8f6404150,play_store,too_short,BEST APP FOR ME 🤌
6e3b4584-a3ae-47da-8157-c6b7505847c0,play_store,too_short,good
853e263c-5224-4365-ad4a-91d4d130e293,play_store,too_short,good
3950c821-b884-4099-a7a6-eebedb03c69e,play_store,too_short,excellent service
45033b1a-df57-41f9-871c-885e89b1bb6f,play_store,too_short,good
a0475dec-0d00-46d8-9fb6-cf1c8c1ef4b5,play_store,too_short,great
4006eb82-8014-4f9d-9ac4-4b812c98b078,play_store,too_short,good
0effb0d2-463f-41f0-8689-caba4c8fc0a4,play_store,too_short,good
df7cd849-28f0-4eea-a54c-dfae3d30bb5d,play_store,too_short,good
484cde03-00ee-440e-a754-30a9ae3522ba,play_store,too_short,Good
b6768b47-1c1d-479b-bbe0-c8ad568023fe,play_store,too_short,good
2f8a8f61-8862-43f4-882f-f78ea9ba5529,play_store,too_short,amazing 🤩
9923632f-f9c3-4672-ae61-dc88f6c1cb23,play_store,too_short,good
1c4ce4ee-7fd6-441c-bf0d-0f2db8f16b0c,play_store,too_short,WOW
acd24993-810d-4114-86ff-d918f473058f,play_store,too_short,worst app
da8a8603-78f6-49b5-bf81-c583466eb427,play_store,too_short,very fast good
de98fd16-216d-4ab0-b3ca-aaee26aa83c2,play_store,too_short,good
0a109a04-a27b-4945-aeb3-55c91a2755dd,play_store,too_short,usefull aap
8a432e0b-64ea-4ad5-b917-012ba26aa58c,play_store,too_short,well
48916b4a-7dfb-498d-8ceb-9503cee58370,play_store,too_short,com
103a291d-63f9-438f-919a-eee37ba94616,play_store,too_short,Good
24eca2dc-dd41-4458-a8b3-a5bb4be4cf0d,play_store,too_short,Nice
